LOCATIONID,STREET,LAT,LON,POLICE_DISTRICT,DISTRICT
9663,BRAINERD RD,42.35,-71.13,D14,Brighton
9664,WILLIAM T MORRISSEY BLVD,42.29,-71.05,C11,Dorchester
9665,NEVINS ST,42.35,-71.15,D14,Brighton
9666,BROADWAY ST,42.35,-71.07,A1,Downtown?
9667,ELM HILL AVE,42.31,-71.09,B2,Roxbury
9668,JERSEY ST,42.34,-71.1,D4,South End
9669,SARATOGA ST,42.39,-71.01,A7,East Boston
9670,BROOKLEY RD,42.3,-71.1,E13,Jamaica Plain
9671,GAINSBOROUGH ST,42.34,-71.09,D4,South End
9672,AMERICAN LEGION HWY,42.29,-71.1,B3,Mattapan
9673,BLUE HILL AVE,42.29,-71.09,B3,Mattapan
9674,TWOMEY CT,42.33,-71.03,C6,South Boston
9675,NORTHAMPTON ST,42.34,-71.08,D4,South End
9676,KILBY ST,42.36,-71.06,A1,Downtown?
9677,REVERE ST,42.36,-71.07,A1,Downtown?
9678,BACK ST,42.35,-71.1,D4,South End
9679,BANCROFT ST,42.32,-71.1,E13,Jamaica Plain
9680,C ST,42.34,-71.05,C6,South Boston
9681,BRIGHTON AVE,42.35,-71.13,D14,Brighton
9682,LEXINGTON ST,42.38,-71.06,A15,Charlestown
9683,CENTRAL AVE,42.26,-71.12,E18,Hyde Park
9684,BELNEL RD,42.26,-71.1,E18,Hyde Park
9685,ADAMS ST,42.29,-71.06,C11,Dorchester
9686,AMORY ST,42.32,-71.1,E13,Jamaica Plain
9687,HAMPDEN ST,42.33,-71.08,B2,Roxbury
9688,DORCHESTER AVE,,,C6,South Boston
9689,FRAZER ST,42.26,-71.11,E18,Hyde Park
9690,WILLIAM T MORRISSEY BLVD,42.32,-71.05,C6,South Boston
9691,RIVER ST,42.27,-71.07,B3,Mattapan
9692,BAKER ST,42.28,-71.17,E5,West Roxbury
9693,GROVENOR RD,42.31,-71.11,E13,Jamaica Plain
9694,FANEUIL ST,42.35,-71.17,D14,Brighton
9695,CHELSEA ST,42.38,-71.05,A15,Charlestown
9696,HARVARD ST,42.29,-71.09,B3,Mattapan
9697,W CONCORD ST,42.34,-71.07,D4,South End
9698,EMPIRE ST,42.36,-71.13,D14,Brighton
9699,HARCOURT ST,42.35,-71.08,D4,South End
9700,HYDE PARK AVE,42.24,-71.13,E18,Hyde Park
9701,POPLAR ST,42.29,-71.13,E5,West Roxbury
9702,VERNON ST,42.25,-71.14,E18,Hyde Park
9703,CAMBRIDGE ST,42.36,-71.13,D14,Brighton
9704,BELNEL RD,42.26,-71.1,E18,Hyde Park
9705,SEA VIEW AVE,42.39,-71,A7,East Boston
9706,E THIRD ST,42.34,-71.04,C6,South Boston
9707,LINCOLN ST,42.36,-71.14,D14,Brighton
9708,ALMONT ST,42.28,-71.1,B3,Mattapan
9709,ARLINGTON ST,42.35,-71.07,D4,South End
9710,KENNETH ST,42.29,-71.15,E5,West Roxbury
9711,E EIGHTH ST,42.33,-71.05,C6,South Boston
9712,DORCHESTER AVE,42.28,-71.06,C11,Dorchester
9713,JOYCE HAYES WAY,42.34,-71.05,C6,South Boston
9714,FENWOOD RD,,,B2,Roxbury
9715,CHARTER ST,42.37,-71.05,A1,Downtown?
9716,E THIRD ST,42.34,-71.03,C6,South Boston
9717,WESTVILLE ST,42.3,-71.07,C11,Dorchester
9718,EDINBORO,-1,-1,,
9719,GALLIVAN BLVD,42.28,-71.08,B3,Mattapan
9720,SAYBROOK ST,42.35,-71.15,D14,Brighton
9721,DORCHESTER ST,42.34,-71.05,C6,South Boston
9722,LENOX AREA,,,,
9723,GIBSON ST,42.3,-71.06,C6,South Boston
9724,BOYLSTON ST,42.35,-71.06,A1,Downtown?
9725,SHERBROOK ST,42.28,-71.17,E5,West Roxbury
9726,MEDFORD ST,42.38,-71.06,A15,Charlestown
9727,WARWICK ST,42.34,-71.08,D4,South End
9728,BARTLETT ST,42.38,-71.07,A15,Charlestown
9729,SALEM ST,42.37,-71.05,A1,Downtown?
9730,BELNEL RD,42.26,-71.1,E18,Hyde Park
9731,RICHFIELD ST,42.31,-71.07,C11,Dorchester
9732,HILLSIDE ST,42.33,-71.1,B2,Roxbury
9733,EIGHTH ST,42.38,-71.05,A15,Charlestown
9734,BOYLSTON ST,42.35,-71.07,A1,Downtown?
9735,WESTGLOW ST,42.29,-71.05,C11,Dorchester
9736,CENTRAL ST,42.36,-71.05,A1,Downtown?
9737,CAMBRIDGE ST,42.36,-71.06,A1,Downtown?
9738,MAIN ST,42.38,-71.07,A15,Charlestown
9739,UPHAM AVE,42.32,-71.07,C11,Dorchester
9740,CHARLES ST,42.3,-71.06,C11,Dorchester
9741,CLEMATIS ST,42.29,-71.06,C11,Dorchester
9742,MARCH AVE,42.28,-71.15,E5,West Roxbury
9743,SAINT THERESA AVE,42.28,-71.16,E5,West Roxbury
9744,ETNA ST,42.35,-71.15,D14,Brighton
9745,BROOKS ST,42.38,-71.03,A7,East Boston
9746,,42.27,-71.1,,
9747,MASSACHUSETTS AVE,42.34,-71.08,D4,South End
9748,MAPLE ST,42.26,-71.12,E18,Hyde Park
9749,CENTRE ST,42.31,-71.12,E13,Jamaica Plain
9750,KNOLL ST,42.29,-71.14,E5,West Roxbury
9751,COTTAGE ST,42.37,-71.03,A7,East Boston
9752,BLACKWELL ST,42.29,-71.05,C11,Dorchester
9753,HYDE PARK AVE,42.27,-71.12,E13,Jamaica Plain
9754,ASHMONT ST,42.29,-71.06,C11,Dorchester
9755,COMMERCIAL ST,42.36,-71.05,A1,Downtown?
9756,THIRTEENTH ST,42.38,-71.05,A15,Charlestown
9757,DUDLEY ST,42.32,-71.07,B2,Roxbury
9758,SEAVER PL,,,A1,Downtown?
9759,MORTON ST,42.28,-71.08,B3,Mattapan
9760,CREIGHTON ST,42.32,-71.11,E13,Jamaica Plain
9761,LANGDON ST,42.33,-71.07,B2,Roxbury
9762,COMMONWEALTH AVE,42.34,-71.16,D14,Brighton
9763,HYDE PARK AVE,42.28,-71.12,E18,Hyde Park
9764,D ST,42.35,-71.04,C6,South Boston
9765,CHARTER ST,42.37,-71.05,A1,Downtown?
9766,CITY SQ,42.37,-71.06,A15,Charlestown
9767,MAGNOLIA ST,42.32,-71.07,B2,Roxbury
9768,COREY ST,42.29,-71.16,E5,West Roxbury
9769,FREEMAN AVE,42.26,-71.16,E5,West Roxbury
9770,HANOVER ST,42.36,-71.05,A1,Downtown?
9771,HUNTINGTON AVE,42.33,-71.11,B2,Roxbury
9772,CENTRE ST,42.32,-71.1,E13,Jamaica Plain
9773,BOWEN ST,42.34,-71.05,C6,South Boston
9774,WASHINGTON ST,42.33,-71.08,D4,South End
9775,MONTMORENCI AVE,42.39,-71.01,A7,East Boston
9776,SAINT GREGORY ST,42.28,-71.07,B3,Mattapan
9777,BEDFORD ST,42.35,-71.06,A1,Downtown?
9778,W SECOND ST,42.34,-71.05,C6,South Boston
9779,PARKER ST,42.38,-71.08,A15,Charlestown
9780,W MILTON ST,42.24,-71.14,E18,Hyde Park
9781,BUNKER HILL ST,42.38,-71.06,A15,Charlestown
9782,O ST,42.33,-71.03,C6,South Boston
9783,DORCHESTER AVE,42.34,-71.06,C6,South Boston
9784,LYFORD ST,42.29,-71.08,B3,Mattapan
9785,N BEACON ST,42.36,-71.15,D14,Brighton
9786,BLUE HILL AVE,42.3,-71.09,B3,Mattapan
9787,CHARME AVE,42.29,-71.12,E18,Hyde Park
9788,POPES HILL ST,42.29,-71.05,C11,Dorchester
9789,PARSONS ST,42.35,-71.16,D14,Brighton
9790,THOMPSON ST,42.25,-71.13,E18,Hyde Park
9791,WASHINGTON ST,42.35,-71.15,D14,Brighton
9792,NEW HAVEN ST,42.27,-71.17,E5,West Roxbury
9793,ARCADIA ST,42.3,-71.06,C11,Dorchester
9794,ALLSTON ST,42.34,-71.14,D14,Brighton
9795,PARK ST,42.26,-71.12,E18,Hyde Park
9796,CENTRE ST,42.29,-71.07,C11,Dorchester
9797,SCHILLER RD,42.26,-71.16,E5,West Roxbury
9798,DAVID RD,42.31,-71.13,E13,Jamaica Plain
9799,MEADOWBANK AVE,42.27,-71.08,B3,Mattapan
9800,SOUTHERN AVE,42.29,-71.08,B3,Mattapan
9801,BROOKLINE AVE,42.34,-71.1,B2,Roxbury
9802,GLENROSE RD,42.29,-71.06,C11,Dorchester
9803,BENNINGTON ST,42.39,-71.01,A7,East Boston
9804,APPLETON ST,,,D4,South End
9805,BISMARCK ST,,,E18,Hyde Park
9806,CANTERBURY ST,42.28,-71.12,E18,Hyde Park
9807,BRAINERD RD,,,D14,Brighton
9808,BELLEVUE ST,42.28,-71.15,E5,West Roxbury
9809,BULFINCH PL,42.36,-71.06,A1,Downtown?
9810,BEACON ST,42.35,-71.08,D4,South End
9811,DEWEY ST,42.32,-71.08,B2,Roxbury
9812,NEEDHAM RD,42.24,-71.12,E18,Hyde Park
9813,MEDFORD ST,42.38,-71.07,A15,Charlestown
9814,GALLIVAN BLVD,42.28,-71.05,C11,Dorchester
9815,SAVIN HILL AVE,42.31,-71.05,C11,Dorchester
9816,CUMMINS,-1,-1,E5,West Roxbury
9817,BROAD ST,42.36,-71.05,A1,Downtown?
9818,SUMMER ST,42.36,-71.06,A15,Charlestown
9819,CHANDLER ST,42.35,-71.07,D4,South End
9820,BEACON ST,42.36,-71.07,A1,Downtown?
9821,M ST,42.33,-71.03,C6,South Boston
9822,WORCESTER ST,42.34,-71.08,D4,South End
9823,WAYLAND ST,42.31,-71.07,B2,Roxbury
9824,BAKER ST,42.29,-71.17,E5,West Roxbury
9825,ROCKNE AVE,42.28,-71.05,C11,Dorchester
9826,PARKER ST,42.34,-71.09,D4,South End
9827,CLARENDON ST,42.35,-71.07,D4,South End
9828,SHAWMUT AVE,42.35,-71.07,A1,Downtown?
9829,WALDREN RD,42.32,-71.1,E13,Jamaica Plain
9830,SANDERSON PL,42.35,-71.15,D14,Brighton
9831,COTTAGE ST,42.37,-71.04,A7,East Boston
9832,HOBSON ST,42.35,-71.16,D14,Brighton
9833,EVERETT ST,42.36,-71.14,D14,Brighton
9834,LAWRENCE ST,42.37,-71.07,A15,Charlestown
9835,LAKEVILLE RD,42.32,-71.11,E13,Jamaica Plain
9836,GALLIVAN BLVD,,,B3,Mattapan
9837,DANFORTH ST,42.32,-71.11,E13,Jamaica Plain
9838,GALLIVAN BLVD,42.28,-71.08,B3,Mattapan
9839,HAMPDEN ST,42.33,-71.07,B2,Roxbury
9840,PARK ST,42.3,-71.07,C11,Dorchester
9841,TRUMAN PKWY,42.25,-71.12,E18,Hyde Park
9842,BYNNER ST,42.32,-71.11,E13,Jamaica Plain
9843,HARRISON AVE,42.33,-71.08,D4,South End
9844,BALLOU AVE,42.29,-71.08,B3,Mattapan
9845,INDUSTRIAL DR,42.24,-71.13,E18,Hyde Park
9846,CANTERBURY ST,42.28,-71.11,E18,Hyde Park
9847,SHAW ST,42.27,-71.15,E5,West Roxbury
9848,PAXTON ST,42.29,-71.09,B3,Mattapan
9849,SAINT THERESA AVE,42.28,-71.16,E5,West Roxbury
9850,WARREN,-1,-1,B2,Roxbury
9851,SERVICE RD,42.37,-71.03,A7,East Boston
9852,BROOKLINE AVE,42.34,-71.1,B2,Roxbury
9853,WILLOW ST,42.29,-71.15,E5,West Roxbury
9854,E ST,42.33,-71.05,C6,South Boston
9855,EVERETT ST,42.37,-71.03,A7,East Boston
9856,SHENANDOAH ST,42.28,-71.06,C11,Dorchester
9857,BARRINGTON RD,42.29,-71.06,C11,Dorchester
9858,CAUSEWAY ST,42.36,-71.06,A1,Downtown?
9859,MERCER ST,42.33,-71.05,C6,South Boston
9860,ARCHDALE RD,42.29,-71.12,E5,West Roxbury
9861,WATERMAN RD,42.29,-71.11,E13,Jamaica Plain
9862,SAFFORD ST,42.27,-71.11,E18,Hyde Park
9863,ASHEVILLE RD,42.27,-71.13,E18,Hyde Park
9864,COLEMAN ST,42.31,-71.07,C11,Dorchester
9865,AVALON RD,42.29,-71.16,E5,West Roxbury
9866,WILLIAM T MORRISSEY BLVD,42.31,-71.05,C6,South Boston
9867,CARRUTH ST,42.28,-71.06,C11,Dorchester
9868,HILLSIDE ST,42.33,-71.1,B2,Roxbury
9869,MARION ST,42.38,-71.03,A7,East Boston
9870,WASHINGTON ST,42.33,-71.09,B2,Roxbury
9871,OLD COLONY AVE,,,C6,South Boston
9872,METROPOLITAN AVE,,,E18,Hyde Park
9873,OLD COLONY AVE,42.32,-71.05,C6,South Boston
9874,DARTMOUTH ST,42.35,-71.08,D4,South End
9875,E ST,42.34,-71.05,C6,South Boston
9876,FAIRFIELD ST,42.35,-71.08,D4,South End
9877,EULITA TER,42.35,-71.15,D14,Brighton
9878,BROOKWAY TER,42.29,-71.12,E5,West Roxbury
9879,WAVERLY ST,42.36,-71.14,D14,Brighton
9880,MYRTLE ST,42.36,-71.07,A1,Downtown?
9881,GUERNSEY ST,42.29,-71.14,E5,West Roxbury
9882,LORING PL,42.25,-71.12,E18,Hyde Park
9883,BACK ST,,,D4,South End
9884,MCBRIDE ST,42.31,-71.11,E13,Jamaica Plain
9885,GORE ST,42.33,-71.1,B2,Roxbury
9886,OAK ST,42.26,-71.12,E18,Hyde Park
9887,COMMONWEALTH AVE,42.35,-71.13,D14,Brighton
9888,N MEAD ST,42.38,-71.07,A15,Charlestown
9889,MONASTERY RD,42.35,-71.15,D14,Brighton
9890,ORLEANS ST,42.37,-71.03,A7,East Boston
9891,N ST,42.34,-71.03,C6,South Boston
9892,GIFFORD PL,42.33,-71.05,C6,South Boston
9893,WOODBOURNE RD,42.29,-71.11,E13,Jamaica Plain
9894,AUCKLAND ST,42.31,-71.06,C11,Dorchester
9895,RUNNING BROOK RD,42.26,-71.15,E5,West Roxbury
9896,HELENA RD,42.29,-71.06,C11,Dorchester
9897,AMERICAN LEGION HWY,42.3,-71.09,B3,Mattapan
9898,BOWDOIN AVE,42.3,-71.07,C11,Dorchester
9899,CLEVEMONT AVE,42.35,-71.14,D14,Brighton
9900,HUNTINGTON AVE,42.27,-71.12,E18,Hyde Park
9901,OAKMAN ST,42.29,-71.04,C11,Dorchester
9902,WORCESTER ST,42.34,-71.08,D4,South End
9903,SARATOGA ST,42.38,-71.02,A7,East Boston
9904,COLUMBIA RD,42.33,-71.04,C6,South Boston
9905,FOSTER ST,42.35,-71.16,D14,Brighton
9906,COLUMBIA RD,42.31,-71.07,B2,Roxbury
9907,STUART ST,42.35,-71.08,D4,South End
9908,TRIDENT ST,42.39,-71.01,A7,East Boston
9909,ARLINGTON ST,42.35,-71.07,A1,Downtown?
9910,MAPLETON ST,42.35,-71.15,D14,Brighton
9911,HIGHLAND ST,42.32,-71.09,B2,Roxbury
9912,SPRING ST,42.27,-71.17,E5,West Roxbury
9913,DALE ST,42.32,-71.09,B2,Roxbury
9914,MAVERICK ST,42.37,-71.04,A7,East Boston
9915,PARLEY AVE,42.31,-71.11,E13,Jamaica Plain
9916,SELKIRK RD,42.34,-71.15,D14,Brighton
9917,ALBANY ST,42.34,-71.06,D4,South End
9918,CERDAN AVE,42.29,-71.14,E5,West Roxbury
9919,COMMONWEALTH AVE,42.34,-71.15,D14,Brighton
9920,FIRST AVE,42.37,-71.06,A15,Charlestown
9921,ALBANY ST,42.34,-71.06,D4,South End
9922,AMERICAN LEGION HWY,42.29,-71.11,E18,Hyde Park
9923,E FOURTH ST,42.33,-71.03,C6,South Boston
9924,POND ST,42.31,-71.13,E13,Jamaica Plain
9925,E ST,42.34,-71.05,C6,South Boston
9926,W CONCORD ST,42.34,-71.08,D4,South End
9927,NEPONSET AVE,42.3,-71.05,C11,Dorchester
9928,CENTRE ST,42.32,-71.11,E13,Jamaica Plain
9929,BROOKLINE AVE,42.35,-71.1,D4,South End
9930,CHARLES ST,,,,
9931,GRANADA PARK,,,E13,Jamaica Plain
9932,MORTON ST,,,,
9933,ASHMONT ST,42.29,-71.05,C11,Dorchester
9934,GLENWOOD AVE,42.25,-71.12,E18,Hyde Park
9935,CATAWBA ST,42.32,-71.08,B2,Roxbury
9936,BERKELEY ST,42.35,-71.07,D4,South End
9937,E ST,42.34,-71.05,C6,South Boston
9938,ASHLEY ST,42.32,-71.1,E13,Jamaica Plain
9939,DUDLEY ST,42.32,-71.07,B2,Roxbury
9940,SUMMER ST,42.34,-71.04,C6,South Boston
9941,SOLEY ST,42.37,-71.06,A15,Charlestown
9942,BROAD ST,42.36,-71.05,A1,Downtown?
9943,RUSSELL ST,42.38,-71.06,A15,Charlestown
9944,MINOT ST,42.29,-71.05,C11,Dorchester
9945,SALEM ST,42.36,-71.06,A1,Downtown?
9946,VFW PKWY,42.3,-71.16,E5,West Roxbury
9947,HOLLINGSWORTH ST,,,E18,Hyde Park
9948,N MEAD ST,42.38,-71.07,A15,Charlestown
9949,FRANKFORT ST,42.37,-71.03,A7,East Boston
9950,DORCHESTER ST,42.34,-71.04,C6,South Boston
9951,F ST,42.34,-71.05,C6,South Boston
9952,WEST ST,42.26,-71.13,E18,Hyde Park
9953,FISHER AVE,42.33,-71.11,B2,Roxbury
9954,FRANKLIN ST,42.25,-71.13,E18,Hyde Park
9955,BREWSTER ST,42.33,-71.04,C6,South Boston
9956,HOLLANDER ST,42.32,-71.09,B2,Roxbury
9957,BUSWELL ST,42.35,-71.1,D4,South End
9958,NEW ENGLAND AVE,42.29,-71.08,B3,Mattapan
9959,PUBLIC ALLEY NO 427,,,D4,South End
9960,WALK HILL ST,42.28,-71.1,B3,Mattapan
9961,CAUSEWAY ST,42.37,-71.06,A1,Downtown?
9962,CENTRE ST,42.31,-71.11,E13,Jamaica Plain
9963,MORTON ST,42.3,-71.11,E13,Jamaica Plain
9964,CENTRE ST,42.31,-71.11,E13,Jamaica Plain
9965,MILTON AVE,42.29,-71.08,B3,Mattapan
9966,ALCOTT ST,42.36,-71.13,D14,Brighton
9967,WASHINGTON ST,42.26,-71.16,E5,West Roxbury
9968,HAYES RD,42.28,-71.13,E5,West Roxbury
9969,CENTRE ST,42.32,-71.11,E13,Jamaica Plain
9970,SARGENT'S WHARF,42.36,-71.05,A1,Downtown?
9971,WILBERT CIR,42.29,-71.09,B3,Mattapan
9972,HYDE PARK AVE,42.3,-71.12,E13,Jamaica Plain
9973,COLUMBIA RD,42.31,-71.07,C11,Dorchester
9974,E BERKELEY ST,42.34,-71.06,D4,South End
9975,DANNY RD,42.24,-71.14,E18,Hyde Park
9976,HANCOCK ST,42.31,-71.06,C11,Dorchester
9977,WARREN PL,42.33,-71.08,B2,Roxbury
9978,CONISTON RD,42.29,-71.13,E5,West Roxbury
9979,ELENE ST,42.28,-71.1,B3,Mattapan
9980,HARVARD ST,42.3,-71.08,B3,Mattapan
9981,ASHBURTON PL,42.36,-71.06,A1,Downtown?
9982,JAMAICAWAY,42.33,-71.11,E13,Jamaica Plain
9983,AVERTON ST,42.28,-71.14,E5,West Roxbury
9984,FOLSOM AVE,42.33,-71.1,B2,Roxbury
9985,WILLIAM J DAY BLVD,42.34,-71.02,C6,South Boston
9986,CENTRE ST,42.29,-71.07,C11,Dorchester
9987,EVANS ST,,,B3,Mattapan
9988,NORFOLK ST,42.28,-71.09,B3,Mattapan
9989,DORCHESTER AVE,42.29,-71.06,C11,Dorchester
9990,E ST,42.34,-71.05,C6,South Boston
9991,ELDON ST,42.3,-71.08,C11,Dorchester
9992,CORBET ST,42.28,-71.08,B3,Mattapan
9993,GROVE ST,42.26,-71.16,E5,West Roxbury
9994,BEACH POINT PL,42.32,-71.04,C6,South Boston
9995,ROCK RD,42.27,-71.11,E18,Hyde Park
9996,W THIRD ST,42.34,-71.05,C6,South Boston
9997,BEACON ST,42.25,-71.11,E18,Hyde Park
9998,RUSKIN RD,42.27,-71.12,E18,Hyde Park
9999,PARAMUS PARK,,,B2,Roxbury
10000,MEADOW RD,,,E18,Hyde Park
10001,BODWELL ST,42.31,-71.07,B2,Roxbury
10002,WENHAM ST,42.3,-71.11,E13,Jamaica Plain
10003,WALNUT PARK,42.32,-71.1,E13,Jamaica Plain
10004,WALFORD WAY,,,A15,Charlestown
10005,SPEEDWELL ST,42.3,-71.07,C11,Dorchester
10006,RUGGLES,-1,-1,,
10007,DUDLEY ST,42.32,-71.07,B2,Roxbury
10008,SOUTHERN AVE,42.29,-71.07,C11,Dorchester
10009,FLOYD,-1,-1,,
10010,LAMARTINE ST,42.31,-71.11,E13,Jamaica Plain
10011,BELGRADE AVE,42.29,-71.13,E5,West Roxbury
10012,BEACON ST,42.36,-71.06,A1,Downtown?
10013,EASTON ST,42.36,-71.13,D14,Brighton
10014,LYNN ST,,,A1,Downtown?
10015,COLUMBIA RD,42.31,-71.08,B2,Roxbury
10016,CUMBERLAND ST,42.34,-71.08,D4,South End
10017,WOODSTOCK AVE,42.35,-71.14,D14,Brighton
10018,CHURCH ST,42.35,-71.07,A1,Downtown?
10019,ARCADIA TER,42.3,-71.06,C11,Dorchester
10020,CORWIN ST,42.3,-71.06,C11,Dorchester
10021,WOODROW AVE,42.29,-71.08,B3,Mattapan
10022,DORCHESTER AVE,42.34,-71.06,C6,South Boston
10023,EMROSE TER,42.31,-71.07,B2,Roxbury
10024,BEAUMONT ST,42.29,-71.06,C11,Dorchester
10025,CHERITON RD,42.26,-71.16,E5,West Roxbury
10026,BRADWOOD ST,42.29,-71.14,E5,West Roxbury
10027,ALBANY ST,42.33,-71.08,D4,South End
10028,DORCHESTER AVE,42.33,-71.06,C6,South Boston
10029,WELD AVE,42.31,-71.1,E13,Jamaica Plain
10030,COOKSON TER,42.27,-71.09,B3,Mattapan
10031,OAKWOOD ST,42.27,-71.11,E18,Hyde Park
10032,WASHINGTON ST,42.36,-71.06,C11,Dorchester
10033,SAINT CASIMIR ST,42.34,-71.05,C6,South Boston
10034,SLOCUM RD,42.31,-71.13,E13,Jamaica Plain
10035,BUNKER HILL ST,42.38,-71.06,A15,Charlestown
10036,NEW WHITNEY ST,42.33,-71.11,B2,Roxbury
10037,MANLEY ST,42.3,-71.05,C11,Dorchester
10038,COLUMBIA RD,,,C6,South Boston
10039,ALVESTON ST,42.31,-71.11,E13,Jamaica Plain
10040,AMORY ST,42.32,-71.1,E13,Jamaica Plain
10041,MOUNT VERNON ST,42.35,-71.16,D14,Brighton
10042,FIRST AVE,42.38,-71.05,A15,Charlestown
10043,VICTORIA HEIGHTS RD,42.27,-71.11,E18,Hyde Park
10044,MORTON ST,42.28,-71.09,B3,Mattapan
10045,BLUE HILL AVE,42.32,-71.08,B2,Roxbury
10046,ARMSTRONG ST,42.32,-71.1,E13,Jamaica Plain
10047,JAMESTOWN TER,42.27,-71.09,B3,Mattapan
10048,FIRST AVE,42.38,-71.05,A15,Charlestown
10049,AVENUE LOUIS PASTEUR,42.34,-71.1,B2,Roxbury
10050,GARDNER ST,42.38,-71.08,A15,Charlestown
10051,SCHOOL ST,42.36,-71.06,A1,Downtown?
10052,SUMNER ST,42.36,-71.03,A7,East Boston
10053,CHISWICK RD,42.34,-71.16,D14,Brighton
10054,CEDAR ST,42.33,-71.09,B2,Roxbury
10055,NEVADA ST,42.28,-71.07,B3,Mattapan
10056,GARDEN ST,42.36,-71.07,A1,Downtown?
10057,CEDAR ST,42.27,-71.08,B3,Mattapan
10058,JUNIPER ST,42.33,-71.09,B2,Roxbury
10059,DORCHESTER AVE,42.33,-71.06,C6,South Boston
10060,TREMONT ST,42.35,-71.06,A1,Downtown?
10061,HARRISON AVE,42.35,-71.06,A1,Downtown?
10062,WASHINGTON ST,,,E13,Jamaica Plain
10063,DUDLEY ST,42.32,-71.07,B2,Roxbury
10064,NEPONSET AVE,42.29,-71.12,E18,Hyde Park
10065,RIVERWAY,42.34,-71.11,B2,Roxbury
10066,ALDO TER,42.25,-71.12,E18,Hyde Park
10067,BEECH ST,42.28,-71.15,E5,West Roxbury
10068,GRANITE ST,,,C11,Dorchester
10069,BREMEN ST,42.38,-71.03,A7,East Boston
10070,GARFIELD,-1,-1,,
10071,N BEACON ST,42.35,-71.14,D14,Brighton
10072,FLORIDA ST,42.29,-71.06,C11,Dorchester
10073,WILLIAM T MORRISSEY BLVD,42.29,-71.05,C11,Dorchester
10074,GARTH RD,42.29,-71.16,E5,West Roxbury
10075,FENELON ST,42.3,-71.08,B3,Mattapan
10076,FREEPORT ST,42.3,-71.05,C11,Dorchester
10077,BEVERLY ST,42.36,-71.06,A1,Downtown?
10078,PARK DR,,,D4,South End
10079,VALLARO RD,42.24,-71.14,E18,Hyde Park
10080,CAPEN ST,42.28,-71.08,B3,Mattapan
10081,WELLSMERE RD,42.28,-71.13,E5,West Roxbury
10082,DUDLEY ST,42.33,-71.08,B2,Roxbury
10083,CONCORD PL,42.34,-71.08,D4,South End
10084,HANCOCK ST,42.31,-71.06,C11,Dorchester
10085,HOOPER ST,42.29,-71.07,C11,Dorchester
10086,HAGAR ST,42.31,-71.12,E13,Jamaica Plain
10087,FENWAY,42.35,-71.09,D4,South End
10088,TREMONT ST,42.33,-71.1,B2,Roxbury
10089,BELGRADE AVE,42.29,-71.13,E5,West Roxbury
10090,WENSLEY ST,42.33,-71.1,B2,Roxbury
10091,MORTON ST,42.28,-71.09,B3,Mattapan
10092,BREMEN ST,42.37,-71.03,A7,East Boston
10093,COLUMBIA RD,42.3,-71.08,B2,Roxbury
10094,OLD NAVY,,,C6,South Boston
10095,O ST,42.34,-71.03,C6,South Boston
10096,FOREST ST,42.33,-71.08,B2,Roxbury
10097,MERIDIAN ST,42.37,-71.04,A7,East Boston
10098,CAMBRIDGE ST,42.36,-71.12,D14,Brighton
10099,COOLIDGE RD,42.36,-71.13,D14,Brighton
10100,MORTON ST,42.3,-71.11,E13,Jamaica Plain
10101,BOYLSTON ST,42.35,-71.08,D4,South End
10102,CUMMINGTON MALL,42.35,-71.1,D4,South End
10103,HARRISON AVENUE EXT,42.35,-71.06,A1,Downtown?
10104,BEECHER ST,42.32,-71.11,E13,Jamaica Plain
10105,CHESTNUT HILL AVE,42.35,-71.15,D14,Brighton
10106,CENTRE ST,42.3,-71.13,E5,West Roxbury
10107,FORT AVE,42.33,-71.09,B2,Roxbury
10108,GARDENSIDE ST,42.28,-71.12,E5,West Roxbury
10109,DELL TER,42.26,-71.12,E18,Hyde Park
10110,GRANDVIEW ST,42.28,-71.13,E5,West Roxbury
10111,BROMFIELD ST,42.36,-71.06,A1,Downtown?
10112,DRUID ST,42.28,-71.08,B3,Mattapan
10113,ADAMS ST,42.28,-71.06,C11,Dorchester
10114,MERRILL ST,42.3,-71.08,B3,Mattapan
10115,TRUMAN PKWY,42.25,-71.12,E18,Hyde Park
10116,BELGRADE AVE,42.29,-71.13,E5,West Roxbury
10117,FOSTER ST,42.34,-71.16,D14,Brighton
10118,CHESTNUT HILL AVE,42.35,-71.15,D14,Brighton
10119,NELSON ST,42.28,-71.08,B3,Mattapan
10120,PARKMAN ST,42.36,-71.07,A1,Downtown?
10121,E FIFTH ST,42.33,-71.04,C6,South Boston
10122,PLATT RD,42.35,-71.16,D14,Brighton
10123,SUMMER ST,42.34,-71.04,C6,South Boston
10124,E FOURTH ST,42.33,-71.04,C6,South Boston
10125,BOYD ST,,,C11,Dorchester
10126,CHESTNUT HILL AVE,42.34,-71.15,D14,Brighton
10127,ORLEANS ST,42.37,-71.04,A7,East Boston
10128,CAPEN ST,42.28,-71.08,B3,Mattapan
10129,SOUTHAMPTON ST,42.33,-71.07,C6,South Boston
10130,PLEASANT ST,42.32,-71.06,C11,Dorchester
10131,FORT AVE,42.33,-71.09,B2,Roxbury
10132,GEORGETOWNE DR,42.26,-71.14,E5,West Roxbury
10133,VENDEN PL,42.37,-71.06,A15,Charlestown
10134,HARVARD ST,42.29,-71.1,B3,Mattapan
10135,O'BRIEN CT,,,A15,Charlestown
